SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
7113,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,27-08-2021 08:30,57.15
7114,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,28-08-2021 08:30,15.24
7115,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,01-09-2021 08:30,45.72
7116,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,02-09-2021 08:30,48.26
7117,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,03-09-2021 08:30,10.16
7118,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,06-09-2021 08:30,1.27
7119,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,07-09-2021 08:30,60.96
7120,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,10-09-2021 08:30,12.7
7121,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,11-09-2021 08:30,1.27
7122,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,17-09-2021 08:30,12.7
7123,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,18-09-2021 08:30,22.86
7124,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,03-10-2021 08:30,26.67
7125,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,04-10-2021 08:30,21.59
7126,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,05-10-2021 08:30,177.8
7127,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,19-10-2021 08:30,34.29
7128,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-10-2021 08:30,96.52
7129,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,21-10-2021 08:30,26.67
7130,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-11-2021 08:30,5.08
7131,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,13-01-2022 08:30,1.27
7132,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,22-01-2022 08:30,2.54
7133,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-03-2022 08:30,6.35
7134,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-03-2022 08:30,1.27
7135,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,28-03-2022 08:30,1.016
7136,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,30-03-2022 08:30,2.54
7137,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,31-03-2022 08:30,11.43
7138,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,01-04-2022 08:30,24.13
7139,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,02-04-2022 08:30,25.4
7140,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,03-04-2022 08:30,44.45
7141,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,04-04-2022 08:30,184.15
7142,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,05-04-2022 08:30,82.55
7143,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,06-04-2022 08:30,1.27
7144,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,07-04-2022 08:30,31.75
7145,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,08-04-2022 08:30,1.27
7146,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,09-04-2022 08:30,6.35
7147,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,10-04-2022 08:30,24.13
7148,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,11-04-2022 08:30,46.99
7149,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,13-04-2022 08:30,38.1
7150,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,14-04-2022 08:30,29.21
7151,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,15-04-2022 08:30,87.63
7152,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,16-04-2022 08:30,24.13
7153,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,17-04-2022 08:30,12.7
7154,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,18-04-2022 08:30,12.7
7155,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-04-2022 08:30,1.27
7156,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-04-2022 08:30,46.99
7157,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-04-2022 08:30,1.27
7158,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,27-04-2022 08:30,12.7
7159,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,30-04-2022 08:30,31.75
7160,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,02-05-2022 08:30,12.7
7161,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,08-05-2022 08:30,30.48
7162,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,10-05-2022 08:30,36.83
7163,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,11-05-2022 08:30,7.62
7164,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,13-05-2022 08:30,46.99
7165,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,14-05-2022 08:30,26.67
7166,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,15-05-2022 08:30,77.47
7167,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,16-05-2022 08:30,97.79
7168,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,17-05-2022 08:30,84.836
7169,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,18-05-2022 08:30,72.39
7170,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,19-05-2022 08:30,8.89
7171,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-05-2022 08:30,77.47
7172,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,21-05-2022 08:30,59.69
7173,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,22-05-2022 08:30,3.81
7174,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-05-2022 08:30,83.82
7175,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,04-06-2022 08:30,45.72
7176,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,05-06-2022 08:30,40.64
7177,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,06-06-2022 08:30,7.62
7178,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,07-06-2022 08:30,37.084
7179,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,08-06-2022 08:30,3.81
7180,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,09-06-2022 08:30,87.63
7181,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,10-06-2022 08:30,2.54
7182,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,11-06-2022 08:30,3.81
7183,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,12-06-2022 08:30,87.6
7184,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,13-06-2022 08:30,11.46
7185,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,14-06-2022 08:30,130.81
7186,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,15-06-2022 08:30,262.89
7187,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,16-06-2022 08:30,210.82
7188,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,17-06-2022 08:30,209.55
7189,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,18-06-2022 08:30,36.83
7190,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,19-06-2022 08:30,114.3
7191,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-06-2022 08:30,31.75
7192,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,21-06-2022 08:30,5.06
7193,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-06-2022 08:30,2.54
7194,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,27-06-2022 08:30,54.61
7195,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,28-06-2022 08:30,40.64
7196,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,29-06-2022 08:30,32.766
7197,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,30-06-2022 08:30,21.59
7198,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,01-07-2022 08:30,55.88
7199,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,09-07-2022 08:30,72.39
7200,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,12-07-2022 08:30,22.86
7201,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,15-07-2022 08:30,1.27
7202,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,19-07-2022 08:30,2.54
7203,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-07-2022 08:30,8.89
7204,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,21-07-2022 08:30,24.13
7205,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,22-07-2022 08:30,1.27
7206,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,24-07-2022 08:30,21.59
7207,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-07-2022 08:30,16.51
7208,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,28-07-2022 08:30,16.51
7209,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,29-07-2022 08:30,1.27
7210,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,30-07-2022 08:30,54.61
7211,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,31-07-2022 08:30,72.39
7212,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,01-08-2022 08:30,118.11
7213,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,02-08-2022 08:30,11.43
7214,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,04-08-2022 08:30,15.24
7215,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,06-08-2022 08:30,55.88
7216,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,07-08-2022 08:30,81.28
7217,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,08-08-2022 08:30,19
7218,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,14-08-2022 08:30,15.24
7219,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,15-08-2022 08:30,26.67
7220,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-08-2022 08:30,46.99
7221,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,24-08-2022 08:30,7.62
7222,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,28-08-2022 08:30,7.62
7223,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,30-08-2022 08:30,5.08
7224,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,31-08-2022 08:30,114.3
7225,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,01-09-2022 08:30,41.91
7226,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,02-09-2022 08:30,118.11
7227,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,03-09-2022 08:30,25.4
7228,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,04-09-2022 08:30,22.86
7229,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,05-09-2022 08:30,3.81
7230,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,06-09-2022 08:30,46.99
7231,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,12-09-2022 08:30,11.43
7232,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,13-09-2022 08:30,1.27
7233,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-09-2022 08:30,1.27
7234,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,24-09-2022 08:30,21.59
7235,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,25-09-2022 08:30,12.7
7236,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-09-2022 08:30,1.27
7237,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,03-10-2022 08:30,1.27
7238,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,08-10-2022 08:30,53.34
7239,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,09-10-2022 08:30,46.99
7240,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,10-10-2022 08:30,12.7
7241,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,11-10-2022 08:30,80.01
7242,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,12-10-2022 08:30,30.48
7243,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,13-10-2022 08:30,31.75
7244,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,25-10-2022 08:30,57.15
7245,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-10-2022 08:30,19.05
7246,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,27-10-2022 08:30,2.54
7247,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-11-2022 08:30,5.08
7248,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,22-02-2023 08:30,1.27
7249,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-02-2023 08:30,8.89
7250,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,24-02-2023 08:30,34.29
7251,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,06-03-2023 08:30,22.86
7252,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,16-03-2023 08:30,22.86
7253,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,18-03-2023 08:30,17.78
7254,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-03-2023 08:30,26.67
7255,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,21-03-2023 08:30,19.05
7256,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,22-03-2023 08:30,11.43
7257,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-03-2023 08:30,24.13
7258,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,26-03-2023 08:30,2.54
7259,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,27-03-2023 08:30,1.27
7260,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,01-04-2023 08:30,39.37
7261,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,02-04-2023 08:30,16.51
7262,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,03-04-2023 08:30,21.59
7263,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,04-04-2023 08:30,31.75
7264,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,05-04-2023 08:30,11.43
7265,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,19-04-2023 08:30,1.27
7266,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,20-04-2023 08:30,17.78
7267,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,21-04-2023 08:30,12.7
7268,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,22-04-2023 08:30,52.07
7269,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,23-04-2023 08:30,16.51
7270,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,27-04-2023 08:30,1.27
7271,Manikpur DFO Compound,Assam,18,Assam,281,BONGAIGAON,Bongaigaon,-,-,-,-,-,-,-,-,26.47232222,90.80025000,28-04-2023 08:30,10.16
